0.580611,-62,374,314,-54,83,7884,989,-110,-2273
0.582171,-76,376,309,-67,91,7886,1000,-110,-2218
0.583861,-74,382,303,-61,88,7904,1000,-110,-2218
0.586945,-82,394,308,-62,75,7897,1000,-110,-2218
0.588624,-84,389,300,-59,92,7890,1000,-110,-2218
0.590258,-72,390,300,-76,90,7887,1013,-120,-2258
0.591812,-70,386,310,-66,87,7882,1013,-120,-2258
0.595105,-72,378,317,-62,80,7903,1013,-120,-2258
0.596722,-66,399,305,-67,73,7886,989,-129,-2259
0.598342,-66,404,311,-70,96,7882,989,-129,-2259
0.599922,-69,404,311,-70,96,7882,989,-129,-2259
0.603035,-87,393,311,-77,94,7893,994,-131,-2231
0.604716,-95,373,322,-65,68,7896,994,-131,-2231
0.606421,-74,366,325,-75,76,7880,994,-131,-2231
0.607991,-76,371,326,-88,97,7884,985,-119,-2268
0.609782,-75,376,312,-74,104,7917,985,-119,-2268
0.612976,-65,379,301,-68,92,7907,985,-119,-2268
0.616224,-40,391,296,-70,71,7884,1006,-124,-2252
0.617900,-46,378,295,-67,83,7890,1006,-124,-2252
0.619583,-47,376,314,-62,94,7900,1006,-124,-2252
0.621124,-70,368,312,-66,81,7899,1006,-115,-2273
0.624538,-74,363,302,-74,77,7912,1006,-115,-2273
0.626075,-70,387,313,-69,88,7893,1006,-115,-2273
0.627743,-69,395,327,-61,86,7899,1051,-125,-2264
0.629409,-59,399,348,-62,95,7895,1051,-125,-2264
0.630951,-47,373,327,-67,80,7907,1051,-125,-2264
0.634151,-57,361,318,-75,83,7891,1051,-125,-2264
0.635748,-65,377,328,-66,81,7902,1021,-127,-2271
0.637447,-69,396,327,-76,105,7900,1021,-127,-2271
0.639089,-72,387,319,-65,77,7919,1021,-127,-2271
0.642233,-83,390,320,-62,79,7916,1014,-98,-2265
0.643831,-83,390,322,-67,94,7912,1014,-98,-2265
0.647039,-89,389,322,-67,94,7912,1014,-98,-2265
0.648707,-91,377,329,-63,98,7901,997,-138,-2253
0.650394,-74,378,321,-70,89,7900,997,-138,-2253
0.651940,-70,384,308,-71,84,7916,997,-138,-2253
0.654856,-66,377,306,-71,88,7932,1022,-115,-2235
0.656579,-56,377,320,-73,102,7905,1022,-115,-2235
0.658228,-37,372,313,-62,100,7915,1022,-115,-2235
0.659847,-33,380,307,-71,92,7911,1030,-114,-2246
0.663054,-31,388,287,-63,80,7892,1030,-114,-2246
0.664721,-44,374,295,-75,88,7906,1030,-114,-2246
0.666401,-52,375,320,-66,82,7885,999,-115,-2222
0.667963,-60,373,324,-79,95,7893,999,-115,-2222
0.669771,-67,383,329,-71,84,7919,999,-115,-2222
0.672502,-66,380,328,-71,82,7899,1015,-108,-2239
0.674046,-58,359,327,-64,84,7889,1015,-108,-2239
0.677297,-56,370,331,-61,108,7897,1015,-108,-2239
0.678856,-57,379,327,-61,93,7906,1021,-126,-2265
0.682054,-60,374,324,-66,55,7883,1021,-126,-2265
0.683717,-75,384,320,-56,96,7880,1021,-126,-2265
0.685334,-89,387,314,-77,97,7875,1021,-126,-2265
0.686893,-86,385,321,-67,89,7884,1005,-127,-2252
0.690155,-86,377,329,-71,77,7886,1005,-127,-2252
0.691701,-74,377,329,-71,77,7886,1005,-127,-2252
0.692923,-56,388,318,-71,94,7887,1031,-124,-2240
0.696221,-45,376,321,-63,74,7887,1031,-124,-2240
0.697852,-53,378,310,-65,84,7906,1031,-124,-2240
0.699523,-68,380,306,-60,78,7909,1018,-119,-2226
0.701184,-70,366,299,-64,91,7895,1018,-119,-2226
0.702760,-82,388,312,-85,97,7874,1018,-119,-2226
0.705853,-95,390,308,-66,83,7879,1032,-110,-2240
